filename,actual text,tesseractv3_out,result
frame_id_3113_1.png,,,0
frame_id_3114_1.png,,,0
frame_id_3115_1.png,,,0
frame_id_3116_1.png,,,0
frame_id_3117_1.png,,,0
frame_id_312_1.png,,"c; ""a!

ﬂ-OQ‘WSL

-—_-———",0
frame_id_3126_1.png,,,0
frame_id_3127_1.png,,,0
frame_id_3128_1.png,,,0
frame_id_3129_1.png,,,0
frame_id_313_1.png,,,0
frame_id_3130_1.png,,,0
frame_id_3131_1.png,,,0
frame_id_3132_1.png,,,0
frame_id_3133_1.png,,,0
frame_id_314_1.png,,,0
frame_id_315_1.png,,"KA-OQC-6731 V
,..__.—
_—",0
frame_id_316_1.png,,,0
frame_id_317_1.png,,,0
frame_id_317_2.png,,,0
frame_id_319_1.png,,,0
frame_id_320_1.png,,"LL‘A‘L ,xbﬁ‘d",0
frame_id_321_1.png,,,0
frame_id_322_1.png,,,0
frame_id_323_1.png,,,0
frame_id_324_1.png,,,0
frame_id_325_1.png,,,0
frame_id_326_1.png,,,0
frame_id_332_1.png,,,0
frame_id_340_1.png,,,0
frame_id_342_1.png,,,0
frame_id_343_1.png,,,0
frame_id_344_1.png,,,0
frame_id_346_1.png,,,0
frame_id_347_1.png,,,0
frame_id_348_1.png,,,0
frame_id_348_2.png,,,0
frame_id_349_1.png,,,0
frame_id_349_2.png,,,0
frame_id_350_1.png,,,0
frame_id_350_2.png,,,0
frame_id_351_1.png,,,0
frame_id_351_2.png,,,0
frame_id_352_1.png,,,0
frame_id_352_2.png,,,0
frame_id_353_1.png,,,0
frame_id_354_1.png,,,0
frame_id_355_1.png,,,0
frame_id_356_1.png,,,0
frame_id_387_1.png,,I_‘,0
frame_id_388_1.png,,I_A,0
frame_id_389_1.png,,IKA01HF5223,0
frame_id_390_1.png,,IKAU‘IHFSZZE},0
frame_id_391_1.png,,|KAU1HF5223 ‘ ',0
frame_id_392_1.png,,IKA01HF5223 ',0
frame_id_393_1.png,,|KA01HF5223 ',0
frame_id_394_1.png,,I_',0
frame_id_395_1.png,,,0
frame_id_408_1.png,,,0
frame_id_409_1.png,,,0
frame_id_410_1.png,,,0
frame_id_411_1.png,,,0
frame_id_412_1.png,,,0
frame_id_413_1.png,,,0
frame_id_414_1.png,,,0
frame_id_415_1.png,,"""“51“: 637 """,0
frame_id_416_1.png,,,0
frame_id_417_1.png,,,0
frame_id_418_1.png,,,0
frame_id_419_1.png,,,0
frame_id_420_1.png,,,0
frame_id_421_1.png,,-»-~E°,0
frame_id_422_1.png,,,0
frame_id_423_1.png,,,0
frame_id_427_1.png,,,0
frame_id_534_1.png,,,0
frame_id_535_1.png,,,0
frame_id_536_1.png,,MM 13 C 1749,0
frame_id_537_1.png,,,0
frame_id_538_1.png,,,0
frame_id_539_1.png,,,0
frame_id_540_1.png,,,0
frame_id_546_1.png,,,0
frame_id_566_1.png,,,0
frame_id_567_1.png,,,0
frame_id_568_1.png,,,0
frame_id_569_1.png,,,0
frame_id_570_1.png,,,0
frame_id_571_1.png,,,0
frame_id_572_1.png,,,0
frame_id_573_1.png,,,0
frame_id_574_1.png,,,0
frame_id_575_1.png,,,0
frame_id_576_1.png,,,0
frame_id_577_1.png,,,0
frame_id_578_1.png,,,0
frame_id_579_1.png,,,0
frame_id_580_1.png,,,0
frame_id_581_1.png,,,0
frame_id_582_1.png,,,0
frame_id_583_1.png,,,0
frame_id_584_1.png,,,0
frame_id_585_1.png,,,0
frame_id_586_1.png,,,0
frame_id_605_1.png,,,0
frame_id_606_1.png,,,0
frame_id_610_1.png,,"H mm """,0
frame_id_611_1.png,,,0
frame_id_612_1.png,,,0
frame_id_614_1.png,,"n.""",0
frame_id_617_1.png,,"Kn mszs """,0
frame_id_646_1.png,,_,0
frame_id_647_1.png,,,0
frame_id_675_1.png,,ﬁlm 03 MR 4377,0
frame_id_676_1.png,,[i-Irmrua MR 4817,0
frame_id_677_1.png,,ma NM 481,0
frame_id_678_1.png,,[1 1A 073m 4377,0
frame_id_679_1.png,,"M 0,5! M54817; V",0
frame_id_680_1.png,,KA 03 MR 4871,0
frame_id_681_1.png,,,0
frame_id_682_1.png,,KA 0315431,0
frame_id_683_1.png,,Inga MR 4377- ‘,0
frame_id_684_1.png,,‘ ~KA03 mm 4317‘,0
frame_id_685_1.png,,V ma m1 ',0
frame_id_686_1.png,,"~noa “571' '

_",0
frame_id_687_1.png,,"- A 3min

_—_‘",0
frame_id_688_1.png,,‘ M 03 MR 4877-,0
frame_id_689_1.png,,"«A 03 um 4a11v '

————",0
frame_id_690_1.png,,,0
frame_id_691_1.png,,"- nqgmn 4511‘ '

————",0
frame_id_692_1.png,,£03 R 4877‘,0
frame_id_693_1.png,,,0
frame_id_694_1.png,,,0
frame_id_695_1.png,,,0
frame_id_699_1.png,,,0
frame_id_700_1.png,,,0
frame_id_701_1.png,,,0
frame_id_702_1.png,,,0
frame_id_703_1.png,,,0
frame_id_704_1.png,,,0
frame_id_705_1.png,,,0
frame_id_706_1.png,,,0
frame_id_707_1.png,,,0
frame_id_708_1.png,,,0
frame_id_709_1.png,,,0
frame_id_710_1.png,,,0
frame_id_711_1.png,,,0
frame_id_712_1.png,,,0
frame_id_713_1.png,,,0
frame_id_714_1.png,,,0
frame_id_715_1.png,,,0
frame_id_716_1.png,,,0
frame_id_717_1.png,,,0
frame_id_718_1.png,,,0
frame_id_719_1.png,,,0
frame_id_720_1.png,,,0
frame_id_721_1.png,,,0
frame_id_722_1.png,,,0
frame_id_723_1.png,,,0
frame_id_724_1.png,,,0
frame_id_725_1.png,,,0
frame_id_726_1.png,,,0
frame_id_728_1.png,,,0
frame_id_729_1.png,,,0
frame_id_755_1.png,,"#1
KA 03 MY 2885",0
frame_id_756_1.png,,"W.
“03mm",0
frame_id_757_1.png,,"W
KA 03 MY 2885",0
frame_id_758_1.png,,"q—P-F'
KA 03 MY 2885",0
frame_id_759_1.png,,"W'—
“93 MY ms",0
frame_id_760_1.png,,"q""!-
KA 03 MY 2835",0
frame_id_763_1.png,,"w
IEA 03 MY 2885",0
frame_id_773_1.png,,,0
frame_id_774_1.png,,"KA'os NB 9'oo4

_.-——7",0
frame_id_775_1.png,,,0
frame_id_776_1.png,,,0
frame_id_777_1.png,,«Aha NB 9'oo4,0
frame_id_778_1.png,,"KA'oa NB 9'004

'—",0
frame_id_781_1.png,,l,0
frame_id_782_1.png,,Kﬂ M MS 2-031,0
frame_id_783_1.png,,“-4 ms 2-1131,0
frame_id_784_1.png,,KA M MS 2-031,0
frame_id_785_1.png,,H M «is 2-031,0
frame_id_786_1.png,,KA ~04 MS 2-031,0
frame_id_787_1.png,,H M MS 2-031,0
frame_id_788_1.png,,Kl M MS 2-031,0
frame_id_789_1.png,,KA ~04 MS 2-031,0
frame_id_790_1.png,,Kl M MS 2-031,0
frame_id_791_1.png,,H M MS 203],0
frame_id_792_1.png,,Kl ~04 MS 2031,0
frame_id_793_1.png,,Kl ~04 MS 2-031,0
frame_id_794_1.png,,KR MVMS 2-031,0
frame_id_795_1.png,,,0
frame_id_795_2.png,,Kl M MS 2-031,0
frame_id_796_1.png,,,0
frame_id_796_2.png,,KA M MS 2-031,0
frame_id_797_1.png,,,0
frame_id_797_2.png,,"Kl M ""18 21131",0
frame_id_799_1.png,,,0
frame_id_799_2.png,,RA in ms 21m,0
frame_id_801_1.png,,,0
frame_id_801_2.png,,"Kl! M MS 2031

.1",0
frame_id_802_1.png,,,0
frame_id_802_2.png,,"KI M MS 21111

A‘",0
frame_id_804_1.png,,,0
frame_id_804_2.png,,"_.
n

/",0
frame_id_807_1.png,,,0
frame_id_807_2.png,,Kn run Ms 2-031 ‘«,0
frame_id_808_1.png,,,0
frame_id_809_1.png,,,0
frame_id_810_1.png,,,0
frame_id_811_1.png,,,0
frame_id_812_1.png,,"IWK ,",0
frame_id_817_1.png,,KA.41.B.2896,0
frame_id_818_1.png,,"————w-

KA.41.B.2896",0
frame_id_819_1.png,,"2w-

KA.41.B.2896",0
frame_id_820_1.png,,"‘.———r

KA.41.B.2896",0
frame_id_821_1.png,,"""W"" ‘

KA.4i.B.2396",0
frame_id_822_1.png,,"wt.

KA.41.B.2096",0
frame_id_823_1.png,,"w w
»’ Rummage",0
frame_id_825_1.png,,"WV
3 “41.3.2396",0
frame_id_828_1.png,,,0
frame_id_829_1.png,,,0
frame_id_832_1.png,,,0
frame_id_833_1.png,,,0
frame_id_834_1.png,,,0
frame_id_835_1.png,,,0
frame_id_836_1.png,,,0
frame_id_837_1.png,,,0
frame_id_848_1.png,,‘ : IO1HE’7478‘ -,0
frame_id_849_1.png,,“nomfma'.,0
frame_id_855_1.png,,"a‘: IMMUNE,-",0
frame_id_856_1.png,,,0
frame_id_862_1.png,,,0
frame_id_866_1.png,,,0
frame_id_868_1.png,,,0
